time,value
108,14.674637085932744
109,14.710375315402793
110,14.745980094452351
111,14.781451559394691
112,14.816789846543069
113,14.851995092210746
114,14.887067432710987
115,14.922007004357052
116,14.956813943462203
117,14.991488386339707
118,15.026030469302817
119,15.060440328664802
120,15.094718100738923
121,15.128863921838438
122,15.162877928276615
123,15.196760256366705
124,15.230511042421982
125,15.264130422755708
126,15.297618533681135
127,15.330975511511529
128,15.364201492560158
129,15.397296613140275
130,15.430261009565148
131,15.463094818148038
132,15.495798175202198
133,15.528371217040911
134,15.560814079977419
135,15.59312690032499
136,15.62530981439689
137,15.657362958506372
138,15.689286468966708
139,15.721080482091155
140,15.752745134192976
141,15.784280561585437
142,15.815686900581785
143,15.846964287495299
144,15.878112858639238
145,15.909132750326853
146,15.940024098871417
147,15.970787040586183
148,16.001421711784424
149,16.031928248779398
150,16.06230678788436
151,16.092557465412575
152,16.122680417677312
153,16.152675780991828
154,16.182543691669384
155,16.21228428602324
156,16.241897700366664
157,16.271384071012918
158,16.30074353427525
159,16.32997622646694
160,16.35908228390124
161,16.388061842891418
162,16.416915039750734
163,16.44564201079244
164,16.474242892329812
165,16.50271782067611
166,16.531066932144583
167,16.559290363048508
168,16.587388249701142
169,16.615360728415737
170,16.64320793550558
171,16.670930007283907
172,16.69852708006399
173,16.725999290159095
174,16.75334677388247
175,16.780569667547397
176,16.807668107467123
177,16.834642229954916
178,16.861492171324034
179,16.888218067887745
180,16.91482005595931
181,16.941298271851988
182,16.967652851879034
183,16.993883932353725
184,17.01999164958931
185,17.045976139899057
186,17.071837539596235
187,17.09757598499409
188,17.12319161240589
189,17.148684558144907
190,17.174054958524394
191,17.19930294985761
192,17.224428668457822
193,17.24943225063829
194,17.27431383271228
195,17.299073550993047
196,17.323711541793855
197,17.34822794142798
198,17.372622886208656
199,17.396896512449167
200,17.421048956462766
201,17.44508035456272
202,17.468990843062297
203,17.492780558274738
204,17.51644963651332
205,17.53999821409131
206,17.563426427321946
207,17.58673441251852
208,17.609922305994278
209,17.632990244062483
210,17.655938363036398
211,17.67876679922928
212,17.701475688954403
213,17.72406516852502
214,17.746535374254385
215,17.76888644245578
216,17.791118509442455
217,17.81323171152767
218,17.835226185024702
219,17.857102066246792
220,17.878859491507214
221,17.900498597119228
222,17.922019519396088
223,17.943422394651073
224,17.96470735919743
225,17.985874549348427
226,18.006924101417333
227,18.02785615171739
228,18.048670836561875
229,18.069368292264055
230,18.08994865513717
231,18.110412061494507
232,18.130758647649312
233,18.150988549914853
234,18.1711019046044
235,18.191098848031192
236,18.210979516508512
237,18.230744046349614
238,18.250392573867757
239,18.26992523537621
240,18.28934216718823
241,18.308643505617074
242,18.327829386976024
243,18.346899947578315
244,18.36585532373723
245,18.384695651766023
246,18.403421067977952
247,18.42203170868629
248,18.440527710204286
249,18.45890920884521
250,18.477176340922327
251,18.495329242748884
252,18.513368050638157
253,18.53129290090341
254,18.549103929857882
255,18.566801273814868
256,18.58438506908761
257,18.60185545198937
258,18.61921255883342
259,18.636456525933003
260,18.653587489601403
261,18.67060558615187
262,18.68751095189767
263,18.70430372315207
264,18.720984036228312
265,18.737552027439676
266,18.754007833099422
267,18.7703515895208
268,18.786583433017093
269,18.802703499901547
270,18.818711926487424
271,18.834608849088
272,18.850394404016516
273,18.86606872758625
274,18.88163195611046
275,18.897084225902397
276,18.912425673275344
277,18.927656434542545
278,18.942776646017265
279,18.95778644401278
280,18.97268596484233
281,18.9874753448192
282,19.002154720256637
283,19.016724227467897
284,19.031184002766263
285,19.045534182464976
286,19.05977490287731
287,19.073906300316537
288,19.087928511095893
289,19.101841671528653
290,19.115645917928077
291,19.12934138660743
292,19.14292821387998
293,19.156406536058977
294,19.169776489457682
295,19.183038210389377
296,19.196191835167298
297,19.20923750010472
298,19.2221753415149
299,19.23500549571111
300,19.247728099006604
301,19.260343287714644
302,19.272851198148498
303,19.285251966621423
304,19.297545729446675
305,19.309732622937524
306,19.321812783407232
307,19.333786347169056
308,19.345653450536265
309,19.357414229822115
310,19.369068821339866
311,19.380617361402788
312,19.39205998632414
313,19.40339683241718
314,19.414628035995182
315,19.42575373337138
316,19.436774060859065
317,19.44768915477149
318,19.45849915142191
319,19.4692041871236
320,19.479804398189813
321,19.490299920933808
322,19.500690891668853
323,19.510977446708207
324,19.52115972236514
325,19.531237854952902
326,19.541211980784755
327,19.551082236173976
328,19.560848757433806
329,19.570511680877523
330,19.580071142818387
331,19.58952727956965
332,19.598880227444592
333,19.608130122756453
334,19.61727710181851
335,19.62632130094402
336,19.635262856446243
337,19.644101904638447
338,19.652838581833883
339,19.66147302434583
340,19.670005368487544
341,19.678435750572277
342,19.686764306913293
343,19.694991173823865
344,19.703116487617237
345,19.711140384606697
346,19.719063001105486
347,19.726884473426864
348,19.734604937884114
349,19.74222453079047
350,19.749743388459223
351,19.757161647203613
352,19.76447944333691
353,19.771696913172377
354,19.778814193023276
355,19.785831419202864
356,19.792748728024414
357,19.799566255801178
358,19.806284138846422
359,19.812902513473404
360,19.81942151599538
361,19.825841282725623
362,19.832161949977404
363,19.838383654063964
364,19.84450653129858
365,19.8505307179945
366,19.856456350465
367,19.862283565023336
368,19.868012497982757
369,19.873643285656556
370,19.879176064357967
371,19.88461097040026
372,19.889948140096706
373,19.89518770976056
374,19.900329815705078
375,19.90537459424353
376,19.910322181689175
377,19.915172714355272
378,19.919926328555096
379,19.924583160601887
380,19.929143346808928
381,19.93360702348947
382,19.937974326956773
383,19.942245393524114
384,19.946420359504728
385,19.950499361211907
386,19.954482534958892
387,19.958370017058957
388,19.962161943825354
389,19.96585845157135
390,19.96945967661021
391,19.972965755255192
392,19.976376823819553
393,19.97969301861657
394,19.982914475959493
395,19.986041332161584
396,19.98907372353611
397,19.992011786396322
398,19.994855657055496
399,19.997605471826887
400,20.000261367023764
401,20.002823478959378
402,20.005291943946997
403,20.007666898299885
404,20.0099484783313
405,20.012136820354506
406,20.014232060682758
407,20.01623433562933
408,20.018143781507476
409,20.019960534630453
410,20.02168473131154
411,20.023316507863985
412,20.02485600060105
413,20.026303345836006
414,20.02765867988211
415,20.02892213905262
416,20.030093859660802
417,20.03117397801992
418,20.032162630443228
419,20.033059953243995
420,20.033866082735482
421,20.034581155230956
422,20.035205307043665
423,20.035738674486883
424,20.036181393873868
425,20.036533601517878
426,20.036795433732188
427,20.03696702683004
428,20.037048517124713
429,20.037040040929465
430,20.03694173455755
431,20.036753734322236
432,20.03647617653679
433,20.03610919751446
434,20.035652933568525
435,20.035107521012236
436,20.034473096158855
437,20.033749795321647
438,20.032937754813876
439,20.0320371109488
440,20.03104800003968
441,20.029970558399786
442,20.028804922342367
443,20.027551228180695
444,20.02620961222803
445,20.024780210797626
446,20.02326316020276
447,20.021658596756687
448,20.01996665677266
449,20.018187476563952
450,20.016321192443826
451,20.014367940725535
452,20.01232785772235
453,20.010201079747528
454,20.00798774311433
455,20.005687984136017
456,20.003301939125855
457,20.0008297443971
458,19.998271536263026
459,19.99562745103688
460,19.992897625031937
461,19.990082194561452
462,19.987181295938687
463,19.98419506547691
464,19.981123639489375
465,19.977967154289342
466,19.974725746190078
467,19.971399551504852
468,19.967988706546915
469,19.96449334762953
470,19.960913611065966
471,19.95724963316948
472,19.95350155025333
473,19.949669498630787
474,19.945753614615107
475,19.94175403451955
476,19.937670894657387
477,19.933504331341872
478,19.929254480886275
479,19.924921479603842
480,19.920505463807856
481,19.916006569811557
482,19.911424933928224
483,19.90676069247111
484,19.902013981753484
485,19.897184938088603
486,19.89227369778973
487,19.887280397170123
488,19.88220517254305
489,19.877048160221772
490,19.871809496519553
491,19.866489317749643
492,19.861087760225317
493,19.855604960259836
494,19.850041054166454
495,19.84439617825844
496,19.83867046884905
497,19.83286406225155
498,19.826977094779206
499,19.82100970274527
500,19.814962022463007
501,19.808834190245683
502,19.802626342406562
503,19.7963386152589
504,19.78997114511596
505,19.78352406829101
506,19.776997521097297
507,19.7703916398481
508,19.763706560856665
509,19.75694242043627
510,19.750099354900176
511,19.743177500561632
512,19.73617699373391
513,19.729097970730262
514,19.721940567863957
515,19.71470492144826
516,19.707391167796423
517,19.699999443221724
518,19.69252988403741
519,19.684982626556746
520,19.677357807093
521,19.669655561959427
522,19.66187602746929
523,19.65401933993586
524,19.646085635672385
525,19.63807505099214
526,19.629987722208377
527,19.621823785634366
528,19.61358337758336
529,19.60526663436863
530,19.59687369230343
531,19.588404687701022
532,19.57985975687468
533,19.57123903613765
534,19.562542661803203
535,19.553770770184606
536,19.54492349759511
537,19.53600098034798
538,19.527003354756477
539,19.51793075713387
540,19.508783323793413
541,19.49956119104837
542,19.490264495212013
543,19.48089337259758
544,19.471447959518358
545,19.461928392287597
546,19.45233480721856
547,19.44266734062451
548,19.432926128818707
549,19.42311130811442
550,19.413223014824897
551,19.40326138526342
552,19.393226555743233
553,19.3831186625776
554,19.372937842079793
555,19.36268423056307
556,19.352357964340687
557,19.34195917972591
558,19.331488013032004
559,19.32094460057223
560,19.310329078659844
561,19.299641583608114
562,19.288882251730293
563,19.27805121933966
564,19.26714862274946
565,19.256174598272963
566,19.245129282223434
567,19.234012810914127
568,19.22282532065831
569,19.21156694776924
570,19.200237828560184
571,19.188838099344405
572,19.17736789643515
573,19.165827356145698
574,19.15421661478931
575,19.14253580867924
576,19.130785074128752
577,19.11896454745111
578,19.107074364959576
579,19.095114662967408
580,19.083085577787877
581,19.070987245734234
582,19.058819803119746
583,19.046583386257677
584,19.034278131461285
585,19.021904175043836
586,19.009461653318592
587,18.996950702598806
588,18.984371459197753
589,18.971724059428684
590,18.959008639604868
591,18.94622533603956
592,18.933374285046032
593,18.92045562293754
594,18.907469486027342
595,18.894416010628706
596,18.881295333054897
597,18.868107589619164
598,18.854852916634783
599,18.84153145041501
600,18.828143327273104
601,18.81468868352233
602,18.80116765547595
603,18.787580379447228
604,18.773926991749427
605,18.7602076286958
606,18.746422426599615
607,18.732571521774137
608,18.71865505053262
609,18.704673149188334
610,18.690625954054536
611,18.676513601444487
612,18.662336227671457
613,18.648093969048706
614,18.63378696188948
615,18.61941534250706
616,18.604979247214704
617,18.590478812325667
618,18.575914174153215
619,18.56128546901061
620,18.546592833211115
621,18.53183640306799
622,18.5170163148945
623,18.502132705003905
624,18.487185709709465
625,18.47217546532444
626,18.457102108162104
627,18.441965774535703
628,18.426766600758516
629,18.411504723143793
630,18.39618027800479
631,18.38079340165478
632,18.365344230407025
633,18.349832900574786
634,18.33425954847132
635,18.318624310409895
636,18.30292732270377
637,18.287168721666205
638,18.271348643610462
639,18.25546722484981
640,18.239524601697507
641,18.22352091046681
642,18.207456287470983
643,18.191330869023293
644,18.175144791436995
645,18.158898191025365
646,18.142591204101645
647,18.12622396697911
648,18.109796615971014
649,18.093309287390632
650,18.076762117551212
651,18.06015524276602
652,18.04348879934832
653,18.02676292361138
654,18.009977751868444
655,17.993133420432798
656,17.97623006561768
657,17.95926782373637
658,17.942246831102118
659,17.925167224028193
660,17.908029138827853
661,17.890832711814365
662,17.873578079300987
663,17.856265377600984
664,17.838894743027613
665,17.82146631189414
666,17.803980220513825
667,17.78643660519993
668,17.768835602265717
669,17.751177348024456
670,17.733461978789396
671,17.715689630873797
672,17.697860440590933
673,17.679974544254065
674,17.66203207817645
675,17.644033178671354
676,17.625977982052024
677,17.60786662463175
678,17.58969924272377
679,17.571475972641355
680,17.553196950697767
681,17.53486231320626
682,17.51647219648011
683,17.498026736832568
684,17.47952607057691
685,17.46097033402637
686,17.44235966349424
687,17.423694195293766
688,17.40497406573821
689,17.386199411140844
690,17.367370367814924
691,17.34848707207371
692,17.32954966023046
693,17.31055826859845
694,17.291513033490926
695,17.272414091221158
696,17.253261578102403
697,17.234055630447937
698,17.214796384571006
699,17.195483976784875
700,17.176118543402815
701,17.15670022073808
702,17.137229145103937
703,17.117705452813638
704,17.098129280180455
705,17.07850076351765
706,17.058820039138478
707,17.039087243356203
708,17.019302512484092
709,16.9994659828354
710,16.979577790723393
711,16.95963807246133
712,16.93964696436248
713,16.9196046027401
714,16.899511123907455
715,16.8793666641778
716,16.859171359864398
717,16.83892534728052
718,16.81862876273942
719,16.798281742554355
720,16.777884423038604
721,16.757436940505414
722,16.736939431268052
723,16.71639203163978
724,16.69579487793386
725,16.675148106463553
726,16.654451853542124
727,16.633706255482835
728,16.612911448598936
729,16.592067569203707
730,16.571174753610396
731,16.55023313813227
732,16.529242859082593
733,16.508204052774627
734,16.48711685552163
735,16.46598140363687
736,16.444797833433597
737,16.423566281225085
738,16.4022868833246
739,16.380959776045387
740,16.359585095700716
741,16.338162978603854
742,16.316693561068057
743,16.295176979406587
744,16.27361336993271
745,16.252002868959686
746,16.230345612800775
747,16.20864173776924
748,16.186891380178345
749,16.16509467634135
750,16.14325176257152
751,16.121362775182106
752,16.09942785048639
753,16.077447124797608
754,16.05542073442905
755,16.03334881569396
756,16.011231504905602
757,15.989068938377235
758,15.966861252422131
759,15.94460858335355
760,15.922311067484745
761,15.899968841128986
762,15.877582040599536
763,15.85515080220965
764,15.832675262272595
765,15.810155557101629
766,15.787591823010018
767,15.764984196311024
768,15.742332813317907
769,15.719637810343926
770,15.69689932370235
771,15.674117489706438
772,15.651292444669446
773,15.628424324904646
774,15.605513266725294
775,15.582559406444656
776,15.559562880375985
777,15.536523824832553
778,15.513442376127614
779,15.490318670574437
780,15.467152844486279
781,15.443945034176403
782,15.420695375958076
783,15.397404006144553
784,15.374071061049099
785,15.350696676984974
786,15.327280990265445
787,15.303824137203769
788,15.28032625411321
789,15.256787477307025
790,15.233207943098485
791,15.209587787800844
792,15.185927147727371
793,15.16222615919132
794,15.138484958505956
795,15.114703681984546
796,15.090882465940348
797,15.067021446686624
798,15.043120760536631
799,15.019180543803644
800,14.995200933211528
801,14.971182152535505
802,14.947124619773785
803,14.923028779204227
804,14.898895075104704
805,14.874723951753074
806,14.850515853427188
807,14.826271224404923
808,14.801990508964137
809,14.777674151382689
810,14.753322595938448
811,14.728936286909262
812,14.704515668573015
813,14.68006118520755
814,14.655573281090739
815,14.63105240050044
816,14.606498987714518
817,14.581913487010835
818,14.557296342667254
819,14.532647998961636
820,14.507968900171846
821,14.48325949057574
822,14.458520214451182
823,14.433751516076047
824,14.408953839728174
825,14.38412762968545
826,14.359273330225717
827,14.33439138562685
828,14.309482240166705
829,14.284546338123146
830,14.259584123774037
831,14.23459604139724
832,14.209582535270611
833,14.184544049672024
834,14.159481028879334
835,14.134393917170403
836,14.109283158823096
837,14.084149198115266
838,14.058992479324793
839,14.033813446729527
840,14.008612544607328
841,13.98339021723607
842,13.958146908893605
843,13.932883063857798
844,13.907599126406511
845,13.882295540817607
846,13.856972751368952
847,13.831631202338407
848,13.806271338003823
849,13.780893602643083
850,13.755498440534032
851,13.730086295954536
852,13.704657613182464
853,13.679212836495667
854,13.653752410172018
855,13.628276778489377
856,13.6027863857256
857,13.577281676158565
858,13.551763094066116
859,13.526231083726117
860,13.500686089416446
861,13.475128555414946
862,13.449558925999494
863,13.423977645447948
864,13.398385158038165
865,13.372781908048013
866,13.347168339755354
867,13.321544897438047
868,13.295912025373957
869,13.270270167840945
870,13.244619769116877
871,13.21896127347961
872,13.193295125207007
873,13.167621768576936
874,13.141941647867256
875,13.116255207355822
876,13.09056289132051
877,13.064865144039166
878,13.039162409789668
879,13.013455132849874
880,12.98774375749764
881,12.962028728010832
882,12.936310488667315
883,12.910589483744946
884,12.884866157521595
885,12.85914095427511
886,12.833414318283372
887,12.807686693824234
888,12.781958525175554
889,12.756230256615202
890,12.730502332421036
891,12.704775196870917
892,12.679049294242715
893,12.653325068814283
894,12.627602964863486
895,12.601883426668195
896,12.576166898506255
897,12.550453824655547
898,12.524744649393918
899,12.499039816999241
900,12.473339771749373
901,12.447644957922176
902,12.421955819795519
903,12.396272801647253
904,12.370596347755248
905,12.344926902397367
906,12.319264909851467
907,12.293610814395416
908,12.267965060307075
909,12.242328091864298
910,12.216700353344958
911,12.191082289026918
912,12.16547434318803
913,12.139876960106164
914,12.11429058405918
915,12.088715659324944
916,12.063152630181314
917,12.037601940906146
918,12.012064035777318
919,11.986539359072685
920,11.961028355070104
921,11.935531468047442
922,11.910049142282562
923,11.884581822053324
924,11.859129951637591
925,11.833693975313228
926,11.808274337358098
927,11.782871482050057
928,11.757485853666967
929,11.7321178964867
930,11.706768054787107
931,11.68143677284606
932,11.65612449494142
933,11.630831665351037
934,11.605558728352788
935,11.580306128224537
936,11.555074309244125
937,11.529863715689439
938,11.504674791838323
939,11.479507981968654
940,11.454363730358287
941,11.42924248128508
942,11.404144679026905
943,11.37907076786162
944,11.35402119206708
945,11.328996395921159
946,11.303996823701713
947,11.279022919686604
948,11.2540751281537
949,11.229153893380856
950,11.20425965964594
951,11.179392871226812
952,11.154553972401327
953,11.129743407447364
954,11.104961620642769
955,11.080209056265415
956,11.055486158593162
957,11.030793371903863
958,11.006131140475393
959,10.981499908585615
960,10.956900120512374
961,10.932332220533555
962,10.907796652926997
963,10.883293861970582
964,10.858824291942168
965,10.834388387119608
966,10.809986591780774
967,10.78561935020352
968,10.76128710666572
969,10.736990305445227
970,10.712729390819902
971,10.688504807067615
972,10.664316998466225
973,10.640166409293586
974,10.616053483827576
975,10.591978666346042
976,10.567942401126862
977,10.543945132447888
978,10.519987304586978
979,10.49606936182201
980,10.47219174843083
981,10.448354908691304
982,10.424559286881305
983,10.400805327278682
984,10.377093474161306
985,10.353424171807038
986,10.329797864493733
987,10.306214996499264
988,10.282676012101488
989,10.259181355578262
990,10.23573147120746
991,10.212326803266935
992,10.188967796034552
993,10.165654893788178
994,10.142388540805664
995,10.119169181364885
996,10.095997259743697
997,10.072873220219961
998,10.049797507071546
999,10.0267705645763
1000,10.003792837012101
1001,9.980864768656808
1002,9.957986803788273
1003,9.935159386684372
1004,9.91238296162296
1005,9.8896579728819
1006,9.866984864739054
1007,9.844364081472284
1008,9.821796067359456
1009,9.799281266678431
1010,9.776820123707063
1011,9.754413082723229
1012,9.73206058800478
1013,9.70976308382958
1014,9.687521014475498
1015,9.665334824220384
1016,9.643204957342116
1017,9.621131858118545
1018,9.599115970827533
1019,9.57715773974695
1020,9.555257609154657
1021,9.533416023328503
1022,9.51163342654637
1023,9.489910263086102
1024,9.468246977225581
1025,9.446644013242656
1026,9.425101815415184
1027,9.40362082802104
1028,9.382201495338082
1029,9.360844261644173
1030,9.339549571217173
1031,9.318317868334946
1032,9.297149597275352
1033,9.276045202316258
1034,9.255005127735519
1035,9.234029817811006
1036,9.213119716820572
1037,9.192275269042089
1038,9.171496918753412
1039,9.150785110232405
1040,9.130140287756936
1041,9.109562895604858
1042,9.08905337805404
1043,9.06861217938234
1044,9.048239743867622
1045,9.02793651578775
1046,9.007702939420588
1047,8.98753945904399
1048,8.967446518935827
1049,8.947424563373959
1050,8.927474036636243
1051,8.907595383000547
1052,8.887789046744732
1053,8.868055472146663
1054,8.848395103484199
1055,8.828808385035199
1056,8.80929576107753
1057,8.789857675889056
1058,8.770494573747632
1059,8.75120689893113
1060,8.731995095717405
1061,8.712859608384322
1062,8.693800881209746
1063,8.674819358471531
1064,8.655915484447547
1065,8.637089703415654
1066,8.618342459653713
1067,8.59967419743959
1068,8.58108536105114
1069,8.562576394766236
1070,8.544147742862732
1071,8.525799849618489
1072,8.507533159311377
1073,8.489348116219254
1074,8.471245164619981
1075,8.453224748791424
1076,8.43528731301144
1077,8.417433301557898
1078,8.399663158708657
1079,8.381977328741575
1080,8.364376255934523
1081,8.346860384565359
1082,8.329430158911938
1083,8.312086023252137
1084,8.294828421863807
1085,8.277657799024814
1086,8.260574599013024
1087,8.24357926610629
1088,8.226672244582481
1089,8.20985397871946
1090,8.193124912795088
1091,8.17648549108723
1092,8.159936157873737
1093,8.143477357432486
1094,8.127109534041333
1095,8.110833131978135
1096,8.094648595520763
1097,8.078556368947073
1098,8.06255689653493
1099,8.0466506225622
1100,8.030837991306738
1101,8.015119447046413
1102,7.999495434059084
1103,7.983966396622609
1104,7.968532779014859
1105,7.95319502551369
1106,7.937953580396968
1107,7.922808887942555
1108,7.9077613924283074
1109,7.892811538132095
1110,7.877959769331778
1111,7.863206530305217
1112,7.848552265330276
1113,7.833997418684815
1114,7.819542434646699
1115,7.8051877574937905
1116,7.7909338315039465
1117,7.776781100955038
1118,7.76273001012492
1119,7.748781003291458
1120,7.734934524732513
1121,7.721191018725948
1122,7.707550929549627
1123,7.69401470148141
1124,7.68058277879916
1125,7.6672556057807375
1126,7.65403362670401
1127,7.640917285846833
1128,7.627907027487074
1129,7.615003295902591
1130,7.602206535371252
1131,7.589517190170916
1132,7.5769357045794425
1133,7.564462522874698
1134,7.552098089334546
1135,7.539842848236844
1136,7.527697243859457
1137,7.515661720480246
1138,7.503736722377076
1139,7.491922693827807
1140,7.480220079110301
1141,7.468629322502421
1142,7.4571508682820316
1143,7.44578516072699
1144,7.434532644115164
1145,7.423393762724412
1146,7.412368960832598
1147,7.4014586827175854
1148,7.390663372657233
1149,7.379983474929408
1150,7.369419433811968
1151,7.358971693582776
1152,7.348640698519698
1153,7.338426892900591
1154,7.328330721003324
1155,7.318352627105754
1156,7.308493055485743
1157,7.298752450421155
1158,7.2891312561898545
1159,7.279629917069702
1160,7.27024887733856
1161,7.260988581274287
1162,7.251849473154749
1163,7.242831997257811
1164,7.233936597861328
1165,7.22516371924317
1166,7.2165138056811955
1167,7.207987301453267
1168,7.199584650837246
1169,7.191306298110997
1170,7.183152687552381
1171,7.175124263439259
1172,7.167221470049494
1173,7.159444751660953
1174,7.151794552551491
1175,7.144271316998973
1176,7.136875489281264
1177,7.1296075136762225
1178,7.122467834461715
1179,7.1154568959156
1180,7.10857514231574
1181,7.10182301794
1182,7.09520096706624
1183,7.0887094339723244
1184,7.082348862936112
1185,7.076119698235468
1186,7.070022384148256
1187,7.064057364952334
1188,7.058225084925566
1189,7.052525988345817
1190,7.046960519490947
1191,7.041529122638818
1192,7.036232242067294
1193,7.031070322054234
1194,7.026043806877503
1195,7.021153140814963
1196,7.016398768144477
1197,7.011781133143904
1198,7.0073006800911095
1199,7.002957853263956
1200,6.998753092241326
1201,6.994686473040301
1202,6.990757455415487
1203,6.9869654394270375
1204,6.983309825135108
1205,6.9797900125998575
1206,6.97640540188144
1207,6.973155393040014
1208,6.970039386135733
1209,6.967056781228756
1210,6.964206978379235
1211,6.9614893776473314
1212,6.958903379093198
1213,6.956448382776991
1214,6.954123788758871
1215,6.951928997098987
1216,6.949863407857502
1217,6.947926421094567
1218,6.946117436870341
1219,6.94443585524498
1220,6.942881076278639
1221,6.941452500031475
1222,6.940149526563645
1223,6.938971555935306
1224,6.9379179882066095
1225,6.936988223437718
1226,6.936181661688783
1227,6.935497703019962
1228,6.934935747491413
1229,6.934495195163291
1230,6.934175446095751
1231,6.93397590034895
1232,6.933895957983045
1233,6.9339350190581905
1234,6.9340924836345454
1235,6.934367751772264
1236,6.934760223531503
1237,6.935269298972418
1238,6.935894378155166
1239,6.936634861139904
1240,6.937490147986786
1241,6.938459638755971
1242,6.9395427335076105
1243,6.940738832301866
1244,6.942047335198891
1245,6.943467642258843
1246,6.944999153541876
1247,6.94664126910815
1248,6.948393389017817
1249,6.950254913331035
1250,6.952225242107962
1251,6.95430377540875
1252,6.956489913293559
1253,6.958783055822546
1254,6.961182603055863
1255,6.963687955053669
1256,6.96629851187612
1257,6.969013673583372
1258,6.97183284023558
1259,6.974755411892902
1260,6.977780788615493
1261,6.980908370463509
1262,6.9841375574971085
1263,6.987467749776445
1264,6.990898347361678
1265,6.9944287503129585
1266,6.998058358690449
1267,7.001786572554299
1268,7.005612791964672
1269,7.009536416981719
1270,7.013556847665597
1271,7.017673484076462
1272,7.021885726274472
1273,7.026192974319782
1274,7.030594628272549
1275,7.035090088192929
1276,7.039678754141077
1277,7.044360026177151
1278,7.049133304361307
1279,7.0539979887537
1280,7.058953479414485
1281,7.063999176403823
1282,7.069134479781867
1283,7.074358789608771
1284,7.079671505944694
1285,7.085072028849793
1286,7.090559758384225
1287,7.096134094608141
1288,7.101794437581703
1289,7.107540187365063
1290,7.11337074401838
1291,7.119285507601808
1292,7.125283878175506
1293,7.131365255799627
1294,7.137529040534331
1295,7.1437746324397695
1296,7.150101431576105
1297,7.156508838003485
1298,7.162996251782073
1299,7.169563072972024
1300,7.176208701633493
1301,7.182932537826635
1302,7.1897339816116075
1303,7.196612433048568
1304,7.203567292197672
1305,7.210597959119072
1306,7.21770383387293
1307,7.2248843165194
1308,7.232138807118638
1309,7.2394667057307975
1310,7.246867412416039
1311,7.254340327234517
1312,7.261884850246389
1313,7.269500381511808
1314,7.277186321090933
1315,7.284942069043919
1316,7.292767025430923
1317,7.300660590312099
1318,7.308622163747607
1319,7.316651145797602
1320,7.324746936522238
1321,7.332908935981672
1322,7.341136544236061
1323,7.349429161345564
1324,7.357786187370331
1325,7.3662070223705225
1326,7.374691066406294
1327,7.383237719537801
1328,7.391846381825202
1329,7.400516453328648
1330,7.4092473341083
1331,7.418038424224315
1332,7.426889123736845
1333,7.435798832706049
1334,7.444766951192083
1335,7.453792879255101
1336,7.462876016955263
1337,7.472015764352721
1338,7.481211521507634
1339,7.490462688480158
1340,7.499768665330448
1341,7.50912885211866
1342,7.518542648904955
1343,7.528009455749482
1344,7.537528672712403
1345,7.547099699853869
1346,7.556721937234041
1347,7.566394784913074
1348,7.576117642951122
1349,7.585889911408344
1350,7.595710990344893
1351,7.605580279820928
1352,7.615497179896605
1353,7.625461090632077
1354,7.635471412087505
1355,7.645527544323045
1356,7.655628887398847
1357,7.665774841375076
1358,7.67596480631188
1359,7.686198182269418
1360,7.696474369307852
